product_id,product_name,category,price,description,image_url,product_url,gender,rating
1940,LINEN BLEND BERMUDA SHORTS,SHORTS_SKORTS,2590.0,"High-waist Bermuda shorts made of a linen blend fabric. Side pockets and rear welt pockets. Front zip fly, interior button and metal hook fastening.",,https://www.zara.com/in/en/linen-blend-bermuda-shorts-p04661424.html,Women,4.1
1941,ANIMAL PRINT SKORT,SHORTS_SKORTS,2590.0,High-waist skort. Ruffled trim details. Invisible side zip fastening.,,https://www.zara.com/in/en/animal-print-skort-p02298222.html,Women,4.2
1942,Z1975 DENIM MOM-FIT HIGH-WAIST SHORTS,SHORTS_SKORTS,2290.0,High-waist shorts with five pockets. Turn-up hems. Zip fly and metal top button front fastening.,,https://www.zara.com/in/en/z1975-denim-mom-fit-high-waist-shorts-p07147222.html,Women,3.9
1943,LONG PLEATED BERMUDA SHORTS,SHORTS_SKORTS,2990.0,"Long high-waist Bermuda shorts with belt loops. Side pockets and front pleated detail. Front zip, inside button and metal hook fastening.",,https://www.zara.com/in/en/long-pleated-bermuda-shorts-p07102234.html,Women,4.2
1944,WAXED SKORT,SHORTS_SKORTS,2990.0,Skort made of waxed fabric. Mid-rise and box pleats. False pockets on the front and back. Front zip fly and metal top button fastening.,,https://www.zara.com/in/en/waxed-skort-p04341500.html,Women,3.9
1945,BOX PLEAT SKORT,SHORTS_SKORTS,2990.0,Mid-rise mini skirt. Short-style lining. Box pleat detail. Belt in matching fabric with a metal buckle. Invisible side zip fastening.,,https://www.zara.com/in/en/box-pleat-skort-p04391506.html,Women,4.4
1946,MID-RISE TRF DENIM SHORTS,SHORTS_SKORTS,2590.0,MID-RISE - FRAYEDMid-rise shorts with five pockets. Faded effect. Ripped detail. Frayed hem. Front metal button fastening.,,https://www.zara.com/in/en/mid-rise-trf-denim-shorts-p08197058.html,Women,3.9
1947,TRF HIGH-WAIST METALLIC SHORTS,SHORTS_SKORTS,3290.0,"High-waist shorts with five pockets. Metallic-effect fabric, frayed hems and front zip fly and metal top button fastening.",,https://www.zara.com/in/en/trf-high-waist-metallic-shorts-p06045013.html,Women,4.3
1948,CROSSOVER RUSTIC SKORT,SHORTS_SKORTS,2990.0,High-waist skort made of 100% cotton. Crossover front with false buttons. Invisible back zip fastening.,,https://www.zara.com/in/en/crossover-rustic-skort-p01608037.html,Women,4.1
1949,SKORT WITH BUTTONS,SHORTS_SKORTS,2990.0,High-waist skort with front pleats and false buttons. Invisible side zip fastening.,,https://www.zara.com/in/en/skort-with-buttons-p04387244.html,Women,4.6
1950,PAPERBAG BERMUDA SHORTS WITH TURN-UP HEMS,SHORTS_SKORTS,2990.0,High-waist Bermuda shorts featuring an elasticated waistband at the back and gathering. Front darts. Front pockets and rear patch pockets. Turn-up hems. Button fastenings on the front.,,https://www.zara.com/in/en/paperbag-bermuda-shorts-with-turn-up-hems-p01608223.html,Women,4.1
1951,SKORT WITH POCKETS,SHORTS_SKORTS,2990.0,"Mid-waist skort featuring front pockets, side patch pockets and zip fly and snap-button fastening at the front.",,https://www.zara.com/in/en/skort-with-pockets-p07901503.html,Women,3.3
1952,LINEN BLEND BELTED BERMUDA SHORTS,SHORTS_SKORTS,2990.0,"Bermuda shorts made of a linen blend. High waist with a belt in matching fabric. Front patch pockets with flaps. Turn-up hems. Front zip fly, interior button and metal hook fastening.",,https://www.zara.com/in/en/linen-blend-belted-bermuda-shorts-p04387221.html,Women,4.7
1953,TRF MID-RISE DENIM BERMUDA SHORTS WITH PATCHES,SHORTS_SKORTS,2990.0,PATCHES - MID-RISEMid-rise denim Bermuda shorts.,,https://www.zara.com/in/en/trf-mid-rise-denim-bermuda-shorts-with-patches-p09794001.html,Women,3.7
1954,DARTED HIGH-WAIST BERMUDA SHORTS,SHORTS_SKORTS,2890.0,"High-waist Bermuda shorts with front dart details. Front pockets and rear false flap pocket. Front zip fly, interior button and metal hook fastening.",,https://www.zara.com/in/en/darted-high-waist-bermuda-shorts-p01608033.html,Women,3.8
1955,Z1975 RIPPED DENIM SHORTS,SHORTS_SKORTS,2590.0,High-waist gathered shorts with a five-pocket design. Washed-effect. Seamless split hem with rips. Front zip fly and metallic button fastening.,,https://www.zara.com/in/en/z1975-ripped-denim-shorts-p05862174.html,Women,3.8
1956,TRF HIGH-WAIST CARGO SHORTS,SHORTS_SKORTS,2590.0,High-waist shorts with belt loops. Front and back patch pockets. Tab detail at the side. Front zip fly and metal button fastening.,,https://www.zara.com/in/en/trf-high-waist-cargo-shorts-p06688001.html,Women,4.7
1957,Z1975 DENIM SKORT WITH CROSSOVER FRONT,SHORTS_SKORTS,2590.0,High-waist skort with five pockets. Faded effect. Front crossover fastening with inner fly and metal button.,,https://www.zara.com/in/en/z1975-denim-skort-with-crossover-front-p05862154.html,Women,3.1
1958,SHORTS WITH CONTRAST STRIPES,SHORTS_SKORTS,2590.0,Mid-waist shorts with an elasticated waistband and button details.,,https://www.zara.com/in/en/shorts-with-contrast-stripes-p07878273.html,Women,5.0
1959,LINEN BLEND BELTED BERMUDA SHORTS,SHORTS_SKORTS,2590.0,"High-waist Bermuda shorts made of a linen blend fabric. Front darts. Front pockets. Front zip fly, interior button and metal hook fastening.",,https://www.zara.com/in/en/linen-blend-belted-bermuda-shorts-p08372221.html,Women,4.6
1960,SHORTS WITH CUTWORK EMBROIDERY,SHORTS_SKORTS,3290.0,High-waist shorts with an elastic drawstring waistband. Cutwork embroidery detail. Scalloped hems.,,https://www.zara.com/in/en/shorts-with-cutwork-embroidery-p07575019.html,Women,4.2
1961,TRF DENIM MID-RISE RHINESTONE SHORTS,SHORTS_SKORTS,3290.0,Mid-rise faded shorts with five-pockets. Rhinestone appliqués. Frayed hems. Front metal button fly fastening.,,https://www.zara.com/in/en/trf-denim-mid-rise-rhinestone-shorts-p08197209.html,Women,4.1
1962,MIDI PAREO BERMUDA SHORTS,SHORTS_SKORTS,2990.0,High-waist pareo Bermuda shorts with side vent. Invisible side zip fastening.,,https://www.zara.com/in/en/midi-pareo-bermuda-shorts-p07102222.html,Women,4.2
1963,LOOSE FIT DENIM TRF BERMUDA SHORTS,SHORTS_SKORTS,2990.0,"MID-RISE - BERMUDA SHORTS Mid-rise Bermuda shorts featuring a five-pocket design, ripped detailing, seamless hems and front zip fly and metal button fastening.",,https://www.zara.com/in/en/loose-fit-denim-trf-bermuda-shorts-p04365056.html,Women,4.3
1964,SKORT WITH POCKETS,SHORTS_SKORTS,2990.0,Mid-waist skort with an adjustable elasticated waistband with drawstrings and stoppers. Side patch pockets.,,https://www.zara.com/in/en/skort-with-pockets-p05427516.html,Women,4.4
1965,LINEN BLEND HIGH-WAIST BERMUDA SHORTS,SHORTS_SKORTS,2590.0,"High-waist Bermuda shorts made of a linen blend. Darted front. Front pockets and back false flap pocket. Front zip fly, inside button and metal hook fastening.",,https://www.zara.com/in/en/linen-blend-high-waist-bermuda-shorts-p09929221.html,Women,4.4
1966,STRIPED POPLIN SHORTS,SHORTS_SKORTS,2590.0,Mid-rise shorts featuring an adjustable elastic waist with tie detail. Side pockets and rear welt pockets. Hem with side vents and buttons.,,https://www.zara.com/in/en/striped-poplin-shorts-p06929502.html,Women,4.1
1967,SKORT WITH POCKETS,SHORTS_SKORTS,2590.0,Mid-rise skort with front pockets and side patch pockets. Flap details at the back. Front zip fly fastening.,,https://www.zara.com/in/en/skort-with-pockets-p04661503.html,Women,4.0
1968,EMBROIDERED SHORTS,SHORTS_SKORTS,2590.0,Mid-rise shorts made of a viscose blend. Adjustable elasticated waistband with drawstrings. Contrast embroidery detail.,,https://www.zara.com/in/en/embroidered-shorts-p01165627.html,Women,4.0
1969,Z1975 DENIM MIDI SKIRT,SKIRTS,2990.0,"Faded high-waist skirt featuring a five-pocket design, front vent at the hem and front button fastening.",,https://www.zara.com/in/en/z1975-denim-midi-skirt-p01879223.html,Women,4.0
1970,FAUX LEATHER MINI SKIRT WITH CHAIN,SKIRTS,2990.0,High-waist mini skirt. Lining. Metal chain links on the front. Invisible zip fastening.,,https://www.zara.com/in/en/faux-leather-mini-skirt-with-chain-p08741264.html,Women,4.6
1971,LONG SATIN SKIRT,SKIRTS,2990.0,Long skirt with a high and elastic waist.,,https://www.zara.com/in/en/long-satin-skirt-p09878250.html,Women,4.4
1972,KNOTTED MIDI SKIRT,SKIRTS,2990.0,High-waist flowing midi skirt. Knotted detail on the front. Side slit at the hem. Invisible zip fastening.,,https://www.zara.com/in/en/knotted-midi-skirt-p00387169.html,Women,2.8
1973,LINEN BLEND CROSSOVER SKIRT,SKIRTS,3290.0,"Midi skirt made of a linen blend. Featuring an asymmetric waist with belt loops, front welt pocket and front button fastening.",,https://www.zara.com/in/en/linen-blend-crossover-skirt-p02712470.html,Women,4.4
1974,ZW LONG DENIM SKIRT,SKIRTS,4990.0,ZW ZARA WOMANHigh-waist long skirt with belt loops. Front pockets. Faded effect. Visible contrast topstitching detail. Seamless hem with opening at the back. Invisible zip fastening.,,https://www.zara.com/in/en/zw-long-denim-skirt-p06840272.html,Women,4.2
1975,HIGH-WAIST DENIM SKIRT WITH SLIT,SKIRTS,3990.0,ZW ZARA WOMANFaded high-waist long skirt with belt loops and a five-pocket design. Frayed split hems. Front zip fly and top button fastening.,,https://www.zara.com/in/en/high-waist-denim-skirt-with-slit-p02553241.html,Women,4.1
1976,LONG PRINTED SKIRT,SKIRTS,3290.0,High-waist skirt featuring an elasticated waistband and a matching thin belt with tassels.,,https://www.zara.com/in/en/long-printed-skirt-p09878218.html,Women,3.9
1977,LONG SKIRT WITH SIDE SLIT,SKIRTS,4990.0,Long high-waist skirt. Creased fabric detail. Flared hem with front slit.,,https://www.zara.com/in/en/long-skirt-with-side-slit-p03992241.html,Women,4.6
1978,RUSTIC TEXTURED SKIRT,SKIRTS,3290.0,Mid-rise midi skirt made of a cotton and linen blend. Adjustable drawstring waist. Frayed trims. Flared hem.,,https://www.zara.com/in/en/rustic-textured-skirt-p04437250.html,Women,4.5
1979,SATIN PLEATED SKIRT,SKIRTS,3290.0,High-waist midi skirt with invisible side zip fastening.,,https://www.zara.com/in/en/satin-pleated-skirt-p09878240.html,Women,3.8
1980,FAUX LEATHER SKIRT WITH POCKETS,SKIRTS,2990.0,Mid-waist mini skirt with belt loops. Patch pockets on the front. Front zip fly and metal hook fastening.,,https://www.zara.com/in/en/faux-leather-skirt-with-pockets-p04341501.html,Women,4.3
1981,TRF ASYMMETRIC DENIM METALLIC SKIRT,SKIRTS,4990.0,High-waist midi skirt featuring an asymmetric waist with belt loops. Front and back pockets. Metallic fabric detail. Frayed hem with front slit. Zip and button fastening on the front.,,https://www.zara.com/in/en/trf-asymmetric-denim-metallic-skirt-p06045017.html,Women,3.7
1982,MIDI SKIRT WITH GATHERED DETAIL,SKIRTS,3290.0,High-waist midi skirt. Twisted fabric with tie detail on the side. Hem with crossover opening. Invisible back zip fastening.,,https://www.zara.com/in/en/midi-skirt-with-gathered-detail-p01971186.html,Women,3.5
1983,MIDI PENCIL SKIRT,SKIRTS,3290.0,"High-waist midi skirt with welt pockets on the front. Front slit at the hem. Front fastening with metal hook, inside button and zip.",,https://www.zara.com/in/en/midi-pencil-skirt-p08489600.html,Women,3.8
1984,LONG DENIM TRF SKIRT,SKIRTS,3290.0,"Mid-waist long skirt with five pockets. Featuring a seamless hem with a front slit and crossover fastening on the front with inside button, zip and metal button.",,https://www.zara.com/in/en/long-denim-trf-skirt-p08197054.html,Women,4.5
1985,VOLUMINOUS MIDI SKIRT,SKIRTS,4990.0,High-waist midi skirt with an elastic waist. Front pockets. Pleated detail.,,https://www.zara.com/in/en/voluminous-midi-skirt-p04437246.html,Women,4.5
1986,DENIM TRF SKIRT,SKIRTS,2990.0,Mid-rise long skirt with a five-pocket design. Faded effect. Front zip fly and metal button fastening.,,https://www.zara.com/in/en/denim-trf-skirt-p04365091.html,Women,4.3
1987,SATIN MIDI SKIRT,SKIRTS,2990.0,High-waist skirt with an elastic waistband.,,https://www.zara.com/in/en/satin-midi-skirt-p07968963.html,Women,4.4
1988,DENIM TRF CARGO SKIRT,SKIRTS,2990.0,"Mid-waist short skirt with front pockets, side patch pockets and false flap pockets at the back. Front zip fly and metal top button fastening.",,https://www.zara.com/in/en/denim-trf-cargo-skirt-p04365294.html,Women,4.3
1989,LONG DENIM TRF SKIRT,SKIRTS,3290.0,Mid-waist long skirt with five pockets. Featuring a seamless hem with a front slit and fastening on the front with a zip and metal button.,,https://www.zara.com/in/en/long-denim-trf-skirt-p06688201.html,Women,3.8
1990,LONG LINEN SKIRT,SKIRTS,4990.0,Long mid-rise skirt made of 100% linen. Featuring adjustable drawstrings in the same fabric and a flared hem with frayed trims.,,https://www.zara.com/in/en/long-linen-skirt-p07972919.html,Women,4.3
1991,SEQUINNED MINISKIRT,SKIRTS,3290.0,Mid-rise mini skirt. Contrast bead and sequin details. Matching lining. Invisible side zip fastening.,,https://www.zara.com/in/en/sequinned-miniskirt-p07901500.html,Women,4.5
1992,Z1975 DENIM MIDI SKIRT WITH SLIT,SKIRTS,2990.0,High-waist skirt with five pockets. Seamless hem with a front slit. Front zip and button fastening.,,https://www.zara.com/in/en/z1975-denim-midi-skirt-with-slit-p06164152.html,Women,4.4
1993,Z1975 DENIM MIDI SKIRT WITH FRONT SLIT,SKIRTS,2990.0,Faded high-waist skirt with a five-pocket design. Featuring a front vent at the hem. Zip fly and metal top button fastening.,,https://www.zara.com/in/en/z1975-denim-midi-skirt-with-front-slit-p06164201.html,Women,4.6
1994,PRINTED DRAPED SKIRT,SKIRTS,2290.0,Printed high-waist midi skirt and elasticated interior at the waist. Draped fabric detail. Side slit at the hem.,,https://www.zara.com/in/en/printed-draped-skirt-p05039206.html,Women,4.4
1995,ASYMMETRIC CROCHET SKIRT,SKIRTS,3990.0,"High-waist crochet midi skirt featuring an elastic waist, matching lining and asymmetric hem.",,https://www.zara.com/in/en/asymmetric-crochet-skirt-p02712482.html,Women,4.3
1996,GATHERED ORGANZA MIDI SKIRT,SKIRTS,2590.0,High-waist midi skirt with an elastic waistband. Gathered fabric detail. Matching lining. Seamless hem.,,https://www.zara.com/in/en/gathered-organza-midi-skirt-p02712849.html,Women,4.6
1997,TRF DENIM BOX PLEAT SKIRT,SKIRTS,2990.0,"Mid-waist mini skirt featuring side pockets, a box pleat hem, ripped detailing on the hem and front zip fly and metal top button fastening.",,https://www.zara.com/in/en/trf-denim-box-pleat-skirt-p06045204.html,Women,4.1
1998,PRINTED MIDI SKIRT,SKIRTS,4990.0,High-waist midi skirt. Pleated details at the waist. Invisible zip fastening.,,https://www.zara.com/in/en/printed-midi-skirt-p07685024.html,Women,3.7
1999,ZW ASYMMETRIC FRAYED SKIRT,SKIRTS,4990.0,ZW ZARA WOMANMid-rise midi skirt featuring an asymmetric waistband with belt loops. Front and back pockets. Asymmetric hem with front slit. Front zip and button fastening.,,https://www.zara.com/in/en/zw-asymmetric-frayed-skirt-p06840241.html,Women,4.0
2000,LINEN BLEND HIGH-WAIST SKORT,SKIRTS,2990.0,"High-waist skort with belt loops. Made of a linen blend fabric. Front pockets and false rear welt pockets. Front zip, interior button and metal hook fastening.",,https://www.zara.com/in/en/linen-blend-high-waist-skort-p08385377.html,Women,3.8
2001,SEQUINNED MIDI SKIRT,SKIRTS,3290.0,High-waist semi-sheer skirt with an elastic waistband. Side vent at the hem. Seamless trims. Matching lining.,,https://www.zara.com/in/en/sequinned-midi-skirt-p07901863.html,Women,3.8
2002,MIDI SKIRT WITH SIDE SLITS,SKIRTS,3290.0,High-waist midi skirt. Slit detail at the hem. Invisible side zip fastening.,,https://www.zara.com/in/en/midi-skirt-with-side-slits-p06962222.html,Women,4.0
2003,ZW DENIM MINI SKIRT,SKIRTS,3290.0,"ZW ZARA WOMANShort high-waist skirt with double waistband detail, a frayed hem and front zip and button fastening at the front.",,https://www.zara.com/in/en/zw-denim-mini-skirt-p09863242.html,Women,3.7
2004,Z1975 CROSSOVER DENIM MIDI SKIRT,SKIRTS,3290.0,High-waist skirt with back patch pockets. Front slit at the hem. Crossover metal button fastening at the front.,,https://www.zara.com/in/en/z1975-crossover-denim-midi-skirt-p06164219.html,Women,4.0
2005,Z1975 DENIM CAPE SKIRT,SKIRTS,3290.0,High-waist midi skirt with belt loops. Flared hem. Faded effect. Front zip fly and metal button fastening.,,https://www.zara.com/in/en/z1975-denim-cape-skirt-p07648603.html,Women,3.2
2006,PRINTED MINI SKIRT WITH FRINGING,SKIRTS,3290.0,High-waist skirt with front knot detail. Trims featuring fringing and beaded appliqués. Invisible back zip fastening.,,https://www.zara.com/in/en/printed-mini-skirt-with-fringing-p01165156.html,Women,4.2
2007,CARGO MINI SKIRT,SKIRTS,2990.0,Mid-rise mini skirt with belt loops. Patch pockets on the front and flap detail on the back. Front zip fly and top button fastening.,,https://www.zara.com/in/en/cargo-mini-skirt-p08197297.html,Women,4.1
2008,LONG SKIRT WITH A RUBBERISED WAISTBAND,SKIRTS,3990.0,High-waist skirt with a wide elastic waistband. Lining.,,https://www.zara.com/in/en/long-skirt-with-a-rubberised-waistband-p01165159.html,Women,3.7
2009,EMBROIDERED LINEN BLEND SKIRT,SKIRTS,5990.0,High-waist skirt made of a linen and viscose blend. Side in-seam pockets. Contrast floral embroidery details. Fastening with a zip fly and button in the shape of a flower at the front.,,https://www.zara.com/in/en/embroidered-linen-blend-skirt-p02731093.html,Women,4.4
2010,EMBROIDERED MIDI SKIRT - LIMITED EDITION,SKIRTS,5990.0,High-waist midi skirt featuring embroidered ruffles and bead appliqués.,,https://www.zara.com/in/en/embroidered-midi-skirt---limited-edition-p02731090.html,Women,4.5
2011,CARGO MINI SKIRT,SKIRTS,2990.0,Mid-waist mini skirt with front pockets and patch pockets on the back and leg. Front zip and metal button fastening.,,https://www.zara.com/in/en/cargo-mini-skirt-p08197291.html,Women,3.4
2012,LINEN BLEND BUTTONED MIDI SKIRT,SKIRTS,2990.0,High-waist skirt made of a linen and cotton blend. False front buttons. Slit at the hem. Invisible back zip fastening.,,https://www.zara.com/in/en/linen-blend-buttoned-midi-skirt-p07785715.html,Women,3.8
2013,Z1975 DENIM MIDI SKIRT WITH ZIP,SKIRTS,3990.0,High-waist skirt with five pockets. Faded effect. Front slit at the hem. Front zip fastening.,,https://www.zara.com/in/en/z1975-denim-midi-skirt-with-zip-p06164101.html,Women,3.8
2014,FLOWING SATIN SHIRT,SPECIAL PRICES,2290.0,"Shirt with a johnny collar, long sleeves and a button-up front.",https://static.zara.net/photos///2023/I/0/1/p/2197/745/307/19/w/448/2197745307_1_1_1.jpg?ts=1692689718099,https://www.zara.com/in/en/flowing-satin-shirt-p02197745.html,Women,3.7
2015,Z1975 HIGH-WAIST BAGGY PAPERBAG JEANS,SPECIAL PRICES,3290.0,"HIGH-RISE - BAGGY PAPERBAG - CARROT LEG - ANKLE - RIGIDHigh-waist jeans with an elasticated waistband and gathered details. Featuring front pockets, rear patch pockets, turn-up hems and a zip and button fastening at the front.View more",https://static.zara.net/photos///2023/I/0/1/p/5862/165/407/2/w/448/5862165407_1_1_1.jpg?ts=1688573296923,https://www.zara.com/in/en/z1975-high-waist-baggy-paperbag-jeans-p05862165.html,Women,4.5
2016,SATIN PLAYSUIT,SPECIAL PRICES,3290.0,V-neck playsuit with wide sleeves falling below the elbow. Elasticated waist. Lining. Fastening with buttoned opening at the back.,https://static.zara.net/photos///2023/I/0/1/p/9878/233/420/2/w/448/9878233420_1_1_1.jpg?ts=1690386809715,https://www.zara.com/in/en/satin-playsuit-p09878233.html,Women,4.0
2017,LINEN MIDI SKIRT,SPECIAL PRICES,3290.0,High-waist midi skirt made of linen. Flared hem. Invisible side zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/2731/270/681/22/w/448/2731270681_1_1_1.jpg?ts=1690543501585,https://www.zara.com/in/en/linen-midi-skirt-p02731270.html,Women,4.0
2018,TRF LOOSE-FIT MID-RISE JEANS,SPECIAL PRICES,3290.0,LOOSE-FIT - MID-RISE - FULL LENGTHMid-rise jeans with a five-pocket design. Long straight leg and front zip fly and metal top button fastening.,https://static.zara.net/photos///2023/I/0/1/p/9213/230/400/2/w/448/9213230400_1_1_1.jpg?ts=1689240019724,https://www.zara.com/in/en/trf-loose-fit-mid-rise-jeans-p04365233.html,Women,3.2
2019,SATEEN TOP,SPECIAL PRICES,2290.0,Short sleeve top with a round neckline. Featuring a buttoned opening at the back.,https://static.zara.net/photos///2023/I/0/1/p/3158/331/800/19/w/448/3158331800_1_1_1.jpg?ts=1689349492555,https://www.zara.com/in/en/sateen-top-p03158331.html,Women,4.4
2020,PRINTED MIDI SKIRT,SPECIAL PRICES,5990.0,High-waist midi skirt featuring an adjustable elastic waistband with drawstrings. Beading appliqué detail.,https://static.zara.net/photos///2023/I/0/1/p/6895/075/400/2/w/448/6895075400_1_1_1.jpg?ts=1688726747764,https://www.zara.com/in/en/printed-midi-skirt-p06895075.html,Women,3.5
2021,PRINTED CROP TOP,SPECIAL PRICES,3290.0,Crop top with a straight neckline and thin straps that cross at the back. Elastic smocked detailing and bead appliqués.,https://static.zara.net/photos///2023/I/0/1/p/6895/067/400/2/w/448/6895067400_1_1_1.jpg?ts=1688726748469,https://www.zara.com/in/en/printed-crop-top-p06895067.html,Women,4.1
2022,STRIPED SHIRT WITH KNOT DETAIL,SPECIAL PRICES,2990.0,"Collared shirt with long sleeves, front patch pockets with flaps and front button and knot fastening.",https://static.zara.net/photos///2023/I/0/1/p/7735/459/043/2/w/448/7735459043_1_1_1.jpg?ts=1689328170803,https://www.zara.com/in/en/striped-shirt-with-knot-detail-p07735459.html,Women,4.2
2023,SHINY PYJAMA-STYLE TROUSERS,SPECIAL PRICES,3290.0,Mid-rise trousers with an elasticated waistband. Side pockets. Metallic thread appliqué.,https://static.zara.net/photos///2023/I/0/1/p/7868/032/330/2/w/448/7868032330_2_1_1.jpg?ts=1686558254350,https://www.zara.com/in/en/shiny-pyjama-style-trousers-p07868032.html,Women,4.7
2024,PRINTED TOP WITH KNOT,SPECIAL PRICES,2990.0,Crop top made of cotton. V-neck and puff short sleeves. Front knot with pleats. Invisible side zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/4786/266/330/2/w/448/4786266330_1_1_1.jpg?ts=1688124694125,https://www.zara.com/in/en/printed-top-with-knot-p04786266.html,Women,3.5
2025,PRINTED RAMIE TOP,SPECIAL PRICES,3290.0,"Round neck halter top. Featuring front pleats, an asymmetric hem and a tied opening at the back.",https://static.zara.net/photos///2023/I/0/1/p/2731/273/330/2/w/448/2731273330_1_1_1.jpg?ts=1688378988338,https://www.zara.com/in/en/printed-ramie-top-p02731273.html,Women,2.7
2026,TIE-DYE PRINT VEST,SPECIAL PRICES,3990.0,Cropped waistcoat featuring bead appliqués and front tie fastening.,https://static.zara.net/photos///2023/I/0/1/p/8054/464/330/2/w/448/8054464330_1_1_1.jpg?ts=1689148276995,https://www.zara.com/in/en/tie-dye-print-vest-p08054464.html,Women,4.2
2027,TRF MID-RISE CARGO TROUSERS,SPECIAL PRICES,3290.0,"Mid-rise trousers made of a linen blend. Front pockets, side patch pockets, leg pockets and false flap pockets at the back. Front zip fly and metal top button fastening.",https://static.zara.net/photos///2023/I/0/1/p/5520/260/802/2/w/448/5520260802_1_1_1.jpg?ts=1688484476517,https://www.zara.com/in/en/trf-mid-rise-cargo-trousers-p05520260.html,Women,4.9
2028,METALLIC MESH KNIT TOP,SPECIAL PRICES,1890.0,Round neck top with thin straps.This garment is not lined.,https://static.zara.net/photos///2023/I/0/1/p/3327/004/808/2/w/448/3327004808_1_1_1.jpg?ts=1687522859058,https://www.zara.com/in/en/metallic-mesh-knit-top-p03327004.html,Women,4.7
2029,PRINTED MIDI SKIRT,SPECIAL PRICES,4990.0,High-waist midi skirt made of cotton. Adjustable elasticated waistband with drawstrings.,https://static.zara.net/photos///2023/I/0/1/p/4786/265/330/2/w/448/4786265330_1_1_1.jpg?ts=1688124692738,https://www.zara.com/in/en/printed-midi-skirt-p04786265.html,Women,4.2
2030,EMBROIDERED CULOTTES,SPECIAL PRICES,4990.0,High-waist trousers made of a linen and viscose blend. Rear patch pockets. Contrast embroidery. Front zip fly and top button fastening.,https://static.zara.net/photos///2023/I/0/1/p/2731/256/401/2/w/448/2731256401_2_1_1.jpg?ts=1685966554731,https://www.zara.com/in/en/embroidered-culottes-p02731256.html,Women,3.9
2031,EMBROIDERED LINEN BLEND TROUSERS,SPECIAL PRICES,4990.0,"High-waist trousers made of a linen blend. Belt loops, contrast embroidery and front zip fly and top button fastening.",https://static.zara.net/photos///2023/I/0/1/p/2731/257/500/12/w/448/2731257500_2_1_1.jpg?ts=1686749145946,https://www.zara.com/in/en/embroidered-linen-blend-trousers-p02731257.html,Women,4.5
2032,LONG LINEN BLEND SKIRT,SPECIAL PRICES,4990.0,High-waist long skirt made of a linen blend fabric. Side pockets. Flared hem. Front zip and button fastening.,https://static.zara.net/photos///2023/I/0/1/p/4786/290/615/12/w/448/4786290615_1_1_1.jpg?ts=1689693562626,https://www.zara.com/in/en/long-linen-blend-skirt-p04786290.html,Women,3.7
2033,Z1975 MID-RISE SKINNY JEANS,SPECIAL PRICES,2990.0,MID-RISE - SKINNY LEG - ANKLE - STRETCHMid-rise jeans with five pockets. Faded effect. Front zip fly and metal button fastening.View more,https://static.zara.net/photos///2023/I/0/1/p/0108/221/405/2/w/448/0108221405_1_1_1.jpg?ts=1692201135641,https://www.zara.com/in/en/z1975-mid-rise-skinny-jeans-p00108221.html,Women,4.3
2034,PRINTED LONGLINE BLOUSE,SPECIAL PRICES,4990.0,Long blouse made of viscose. Slot collar and long sleeves with cuffs. Asymmetric hem with side vents. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/6895/248/500/2/w/448/6895248500_1_1_1.jpg?ts=1688997269436,https://www.zara.com/in/en/printed-longline-blouse-p06895248.html,Women,4.3
2035,WAISTCOAT WITH CONTRAST EMBROIDERY,SPECIAL PRICES,4990.0,Waistcoat made of 100% cotton. Round neck. Contrast embroidery detail. Matching lining.,https://static.zara.net/photos///2023/I/0/1/p/6895/257/712/2/w/448/6895257712_1_1_1.jpg?ts=1688125289439,https://www.zara.com/in/en/waistcoat-with-contrast-embroidery-p06895257.html,Women,4.6
2036,FLARED FULL LENGTH TROUSERS,SPECIAL PRICES,2990.0,"High-waist trousers featuring false welt pockets at the back. Flared hems. Front zip fly, interior button and metal hook fastening.",https://static.zara.net/photos///2023/I/0/1/p/8073/227/645/2/w/448/8073227645_1_1_1.jpg?ts=1689862657984,https://www.zara.com/in/en/flared-full-length-trousers-p08073227.html,Women,5.0
2037,CARGO JUMPSUIT,SPECIAL PRICES,3990.0,Jumpsuit with a straight neckline and exposed shoulders. Side pockets and patch pockets on the legs. Invisible side zip fastening.,https://static.zara.net/photos///2023/V/0/1/p/2560/210/800/17/w/448/2560210800_1_1_1.jpg?ts=1681829374837,https://www.zara.com/in/en/cargo-jumpsuit-p02560210.html,Women,4.3
2038,CARROT FIT POPLIN TROUSERS,SPECIAL PRICES,2590.0,High-waist cropped trousers featuring an elastic waistband with drawstring. Front pockets and rear patch pocket.,https://static.zara.net/photos///2023/I/0/1/p/8372/270/506/2/w/448/8372270506_1_1_1.jpg?ts=1688568630827,https://www.zara.com/in/en/carrot-fit-poplin-trousers-p08372270.html,Women,3.9
2039,PRINTED RAMIE TROUSERS,SPECIAL PRICES,4990.0,High-waist trousers made of ramie with a wide-leg design. Invisible side zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/2731/274/330/2/w/448/2731274330_2_1_1.jpg?ts=1688378987907,https://www.zara.com/in/en/printed-ramie-trousers-p02731274.html,Women,4.1
